"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",133.916666666667,65.25,-15.7584161758423,11.4148330688477,17.4811382293701,2106.35864257812,19.804500579834,-45.4934997558594,65.2980041503906,10.2280006408691,-37.0359153747559,10.2280006408691,-40.3877067565918,303,61,6,78.8810653686523,171,19,171,23
"background",50.9166666666667,61.5833333333333,0.749166667461395,8.52129173278809,20.634916305542,1129.61071777344,22.1572494506836,-19.1382503509521,41.2955017089844,14.7432079315186,-5.55391693115234,14.7432079315186,-13.423957824707,569,72,26,33.2390518188477,203,84,203,104
"background",90.25,-76.75,-51.8798027038574,8.67647743225098,23.9854011535645,1063.41467285156,-28.9922504425049,-65.1662445068359,36.1739959716797,-60.2696266174316,-43.8605842590332,-36.7209587097168,-60.361457824707,31,24,0,194.243316650391,30,0,0,30
"background",4.08333333333331,36.9166666666667,16.4605255126953,9.38641738891602,37.293815612793,572.057556152344,30.487663269043,5.31883096694946,25.1688327789307,11.0900430679321,23.4350643157959,23.9540042877197,9.92748928070068,1043,185,2,69.8130569458008,508,34,61,460
"background",121.25,55.0833333333333,-6.13796854019165,14.1038951873779,23.3409671783447,1767.55908203125,23.726749420166,-36.6987495422363,60.4254989624023,14.7307081222534,-28.4507083892822,14.7307081222534,-28.4507083892822,494,116,5,94.3690032958984,300,19,300,19
"background",-116.083333333333,47.4166666666667,5.13678121566772,12.6206455230713,37.4825210571289,736.307983398438,25.2297496795654,-8.44099998474121,33.6707496643066,-2.83533334732056,14.1832914352417,14.4387502670288,-3.49308347702026,984,136,26,41.7993545532227,391,126,133,355
"background",-48.4166666666667,62.75,-10.4992399215698,6.94143772125244,29.1464176177979,633.53271484375,2.27349996566772,-21.5422496795654,23.8157501220703,-3.1046667098999,-12.5741662979126,-1.875,-17.1109580993652,958,113,47,24.0107421875,307,162,297,217
"background",18.4166666666667,67.5833333333333,-2.03302073478699,7.37754154205322,23.4328556060791,834.937927246094,14.6754999160767,-16.8082504272461,31.4837493896484,8.84862518310547,-8.81824970245361,8.84862518310547,-11.3556671142578,674,97,38,30.4158630371094,239,122,239,141
"background",-63.25,79.4166666666667,-17.4290943145752,5.15718793869019,14.0513257980347,1239.64208984375,1.76775002479553,-34.9347496032715,36.7024993896484,-2.8899998664856,-28.6690826416016,-1.4210000038147,-31.4269161224365,140,25,5,49.6271667480469,64,19,55,21
"background",-73.75,-52.25,6.18074321746826,6.84361839294434,47.919361114502,275.614990234375,13.938738822937,-0.34279277920723,14.2815313339233,8.16118621826172,2.711186170578,9.50833320617676,2.711186170578,2297,218,162,9.77935123443604,640,526,619,526
"background",57.0833333333333,44.9166666666667,9.20760440826416,10.9214582443237,23.4828414916992,1311.19555664062,33.6912498474121,-12.8170003890991,46.5082511901855,9.17758369445801,23.1845836639404,25.2821254730225,-6.92395830154419,141,20,4,39.7292556762695,51,16,23,33
"background",-155.75,60.75,-0.792333245277405,7.7718334197998,22.4301815032959,1000.21374511719,17.3285007476807,-17.320499420166,34.6490020751953,10.4776668548584,-11.0182914733887,11.699333190918,-12.5319995880127,591,118,23,61.6718444824219,288,76,263,86
"background",-98.9166666666667,-73.0833333333333,-13.0128955841064,5.89849996566772,26.7645263671875,584.580749511719,-0.84500002861023,-22.8834991455078,22.0384998321533,-14.0832080841064,-5.38366651535034,-4.91283321380615,-19.1329174041748,982,125,12,41.9398307800293,349,107,108,281
"background",169.75,-71.9166666666667,-25.9910202026367,7.60445833206177,27.6239471435547,765.883422851562,-10.3739995956421,-37.9025001525879,27.5284996032715,-23.619291305542,-26.8012084960938,-15.2512912750244,-33.4607925415039,142,25,3,61.0703544616699,55,12,36,47
"background",118.416666666667,-71.0833333333333,-32.2204780578613,8.16854095458984,28.2981433868408,811.482238769531,-14.4467496871948,-43.3127479553223,28.8659973144531,-38.9790000915527,-21.451416015625,-20.5905418395996,-39.455623626709,82,27,0,96.5856018066406,44,3,6,20
"background",-72.25,61.75,-6.95916223526001,3.74717736244202,10.3934593200684,1162.32434082031,11.8102149963379,-24.2430114746094,36.0532264709473,6.80264329910278,-21.3752689361572,6.89632606506348,-21.3752689361572,385,54,18,40.4602470397949,149,54,137,54
"background",66.5833333333333,62.25,-1.9030624628067,8.91308403015137,18.7940616607666,1352.02258300781,22.4915008544922,-24.933500289917,47.4250030517578,14.8745002746582,-15.903208732605,14.8745002746582,-18.9252510070801,582,84,23,40.4636840820312,223,80,223,92
"background",25.75,13.0833333333333,26.464729309082,16.5939998626709,58.8784217834473,346.982757568359,39.0229988098145,10.8394994735718,28.1834983825684,28.0089168548584,23.2606239318848,30.0820827484131,21.4727077484131,270,105,0,152.475219726562,232,0,31,0
"background",123.25,-28.0833333333333,20.3654384613037,14.6268329620361,45.8036842346191,616.202941894531,36.3554992675781,4.42175006866455,31.9337501525879,24.3078746795654,17.2708339691162,27.6580429077148,12.4027919769287,208,30,7,41.1699676513672,75,25,63,49
"background",26.25,-30.75,15.1870002746582,16.835750579834,52.112174987793,547.658813476562,30.7154998779297,-1.59124994277954,32.3067512512207,20.7988338470459,8.03887557983398,21.4619579315186,8.03887557983398,488,85,13,57.1741828918457,224,49,198,49
"background",49.25,22.4166666666667,28.2595615386963,12.3667497634888,41.8060455322266,648.307495117188,42.5659980773926,12.9847497940063,29.5812492370605,24.3987083435059,35.6173324584961,35.6173324584961,19.8206672668457,65,25,0,118.586563110352,48,1,1,19
"background",32.25,-17.5833333333333,19.8362808227539,13.2637710571289,59.7972221374512,282.022430419922,29.6040000915527,7.4227499961853,22.1812496185303,22.1094589233398,15.8047914505005,22.3790836334229,15.8047914505005,702,183,0,116.083686828613,495,4,252,4
"background",160.75,62.25,-6.18785429000854,8.72158336639404,20.2637844085693,1359.92150878906,17.6079998016357,-25.4322509765625,43.0402526855469,10.6272077560425,-17.7750415802002,10.757999420166,-20.5016670227051,360,57,13,46.0942573547363,153,45,137,62
"background",129.75,-67.75,-19.2059173583984,6.3390417098999,26.3739376068115,661.716613769531,-4.86425018310547,-28.8994998931885,24.035249710083,-23.9846668243408,-10.2095832824707,-9.85062503814697,-25.6059589385986,183,29,2,52.6847763061523,68,16,19,50
"background",110.25,49.75,-3.90373945236206,15.2207708358765,30.8005218505859,1290.74035644531,19.8740005493164,-29.543249130249,49.4172515869141,11.7141666412354,-20.1535415649414,11.7141666412354,-20.1535415649414,434,117,3,108.620529174805,292,12,292,12
"background",31.75,-24.0833333333333,22.8724174499512,14.1898746490479,61.677001953125,317.029113769531,32.5557518005371,9.54899978637695,23.0067520141602,26.2331657409668,18.5542488098145,26.2331657409668,18.5542488098145,531,99,5,80.903434753418,282,22,282,22
"background",68.5833333333333,59.5833333333333,-0.221302166581154,9.48877048492432,20.1793212890625,1351.40075683594,23.8854999542236,-23.1367511749268,47.0222511291504,16.3521671295166,-8.18849945068359,16.3521671295166,-17.3059577941895,510,77,18,47.219367980957,213,63,213,75
"background",110.75,66.0833333333333,-11.3545732498169,10.8692293167114,17.3786716461182,1896.03930664062,21.7204990386963,-40.8230018615723,62.5435028076172,12.1342496871948,-30.5422077178955,12.1342496871948,-34.1241683959961,338,55,9,57.3864936828613,156,32,156,36
"background",133.916666666667,64.75,-15.4932498931885,11.5910835266113,17.6404933929443,2119.10717773438,19.9750003814697,-45.732250213623,65.7072525024414,10.4555416107178,-36.8550415039062,10.4555416107178,-40.5170440673828,314,63,6,79.1015319824219,177,20,177,23
"background",46.4166666666667,26.4166666666667,25.4275417327881,14.3690004348755,38.6035118103027,881.700866699219,43.8930015563965,6.6710000038147,37.2220001220703,20.019250869751,35.4853324890137,35.4853324890137,14.063458442688,168,43,0,92.2009201049805,92,1,1,58
"background",92.75,20.0833333333333,25.9986114501953,8.43055534362793,45.9013900756836,293.938323974609,33,14.6333332061768,18.3666667938232,27.8555564880371,21.4722213745117,28.4444446563721,21.4722213745117,3954,1016,3,117.060264587402,2792,28,1335,28
"background",155.916666666667,-69.5833333333333,-20.1712913513184,5.01404142379761,23.724437713623,615.016357421875,-7.71175003051758,-28.8462505340576,21.13450050354,-17.8774166107178,-25.3877086639404,-11.4596252441406,-25.9002494812012,164,29,5,55.1107063293457,59,24,29,46
"background",-58.5833333333333,-38.5833333333333,14.214129447937,11.0174808502197,47.6172294616699,465.321105957031,27.0548877716064,3.9172933101654,23.1375942230225,17.8139095306396,11.0127820968628,20.0700492858887,8.71152877807617,891,89,51,17.6946620941162,262,170,243,202
"background",121.083333333333,38.9166666666667,10.5542621612549,7.2502875328064,20.9894523620605,1027.76513671875,26.6551723480225,-7.88735628128052,34.5425300598145,22.3128356933594,-1.39482760429382,22.3858242034912,-2.65076637268066,562,156,6,103.501434326172,358,25,340,25
"background",78.5833333333333,38.9166666666667,12.7228956222534,15.6332082748413,32.2928428649902,1223.38952636719,35.3922500610352,-13.018500328064,48.4107513427734,26.275541305542,4.04733324050903,26.275541305542,-3.63649988174438,35,7,0,70.0983734130859,20,2,20,3
"background",161.916666666667,-72.75,-24.6713848114014,5.93293714523315,26.055082321167,643.377319335938,-11.1207504272461,-33.8914985656738,22.7707481384277,-27.511833190918,-16.0674591064453,-15.5093746185303,-30.3507919311523,97,21,0,76.3399810791016,39,6,8,35
"background",131.416666666667,45.9166666666667,3.17178130149841,11.1141872406006,22.3885650634766,1434.49450683594,26.308500289917,-23.3337497711182,49.6422500610352,19.7187080383301,-15.6528329849243,19.7187080383301,-15.6528329849243,559,124,5,90.4652862548828,326,19,326,19
"background",172.583333333333,-42.5833333333333,8.09879207611084,10.8532085418701,48.8866729736328,412.026306152344,19.9637508392334,-2.23699998855591,22.2007503509521,5.63916683197021,12.9727087020874,13.0055837631226,2.89333343505859,1581,168,88,17.5788955688477,465,306,344,428
"background",-113.916666666667,41.25,8.85564613342285,15.8831253051758,37.0823783874512,956.4599609375,32.497501373291,-10.3345003128052,42.8320007324219,12.580041885376,-2.8499584197998,20.8619174957275,-2.8499584197998,203,26,13,22.7600440979004,66,39,56,39
"background",-43.0833333333333,71.0833333333333,-22.3101139068604,7.81485414505005,24.2638931274414,911.375732421875,-5.08549976348877,-37.2932510375977,32.2077522277832,-31.1083755493164,-17.9252910614014,-9.9868745803833,-31.7470836639404,678,82,31,28.5720176696777,223,109,173,204
"background",21.4166666666667,-12.25,20.4975624084473,14.1142911911011,60.9550361633301,199.666275024414,30.6790008544922,7.52374982833862,23.1552505493164,21.6222496032715,17.5387916564941,21.9338340759277,17.5387916564941,1175,213,0,93.1418075561523,609,2,256,2
"background",16.9166666666667,23.5833333333333,22.8964996337891,15.2266244888306,46.2305946350098,675.722351074219,38.1817512512207,5.24550008773804,32.9362525939941,29.5265007019043,15.6172494888306,30.0889167785645,13.8351249694824,6,2,0,53.1816024780273,4,0,4,0
"background",-68.9166666666667,-70.4166666666667,-8.94989585876465,6.6370415687561,32.2346878051758,489.633056640625,1.62549996376038,-18.9642505645752,20.589750289917,-9.22508335113525,-3.2649998664856,-2.37241649627686,-14.4887084960938,241,41,0,59.256908416748,105,13,20,66
"background",-72.75,-13.0833333333333,13.5648336410522,13.6988744735718,79.7350158691406,67.748779296875,21.607250213623,4.42675018310547,17.1805000305176,13.7518749237061,12.7142915725708,14.3066663742065,12.6265001296997,1254,216,19,70.1287841796875,617,79,364,81
"background",24.9166666666667,-33.0833333333333,19.0717391967773,15.1621046066284,53.1290626525879,480.9306640625,32.775749206543,4.2374997138977,28.5382499694824,22.4652080535889,12.8438329696655,24.6254177093506,12.8438329696655,304,43,13,31.076587677002,107,50,87,50
"background",64.75,-72.0833333333333,-28.0389175415039,7.09337472915649,24.3204879760742,873.428039550781,-10.6750001907349,-39.841251373291,29.1662521362305,-35.5867080688477,-16.0119590759277,-15.8034992218018,-35.837043762207,197,64,0,109.692489624023,128,0,4,111
"background",-71.75,-42.9166666666667,5.9520206451416,9.81291675567627,46.1778907775879,432.351501464844,17.5259990692139,-3.72425007820129,21.2502498626709,1.21954166889191,11.1849575042725,11.1849575042725,0.490375012159348,1086,157,43,47.9166450500488,459,147,147,436
"background",-144.083333333333,62.25,-10.4285936355591,8.32689571380615,27.3071174621582,806.402648925781,6.3289999961853,-24.1644992828369,30.4934997558594,0.225416615605354,-12.3579168319702,0.225416615605354,-18.7770004272461,535,99,20,57.2180480957031,255,77,255,97
"background",51.5833333333333,40.25,14.5972394943237,5.33843755722046,20.9664974212646,736.403259277344,28.6717510223389,3.21000003814697,25.4617500305176,12.0306663513184,23.6644172668457,24.1308746337891,6.14575004577637,203,32,3,49.5490264892578,83,16,22,62
"background",12.5833333333333,4.75,23.8327598571777,9.25764560699463,71.8872909545898,70.7160339355469,30.7800006866455,17.9020004272461,12.8780002593994,23.3059577941895,24.2638339996338,24.7446250915527,23.0126247406006,1526,289,11,71.0467529296875,694,54,271,517
"background",-60.9166666666667,-64.0833333333333,-6.27587985992432,3.77173900604248,26.087984085083,376.518188476562,0.259627342224121,-14.1981363296509,14.457763671875,-6.03167724609375,-2.41542434692383,-1.88467907905579,-11.2923393249512,422,55,7,40.3936767578125,141,42,59,123
"background",23.5833333333333,49.4166666666667,7.51401042938232,9.22889614105225,29.8643188476562,793.719665527344,23.1354999542236,-7.76725006103516,30.9027500152588,14.9574584960938,-1.69924998283386,16.9287490844727,-2.53479170799255,747,107,34,41.476131439209,298,112,296,117
"background",-115.416666666667,48.9166666666667,2.73429155349731,11.8545417785645,34.24609375,785.716918945312,22.3939990997314,-12.2217502593994,34.6157493591309,-6.03004169464111,12.1078748703003,12.4680833816528,-6.78674983978271,761,95,42,27.5360088348389,266,131,156,233
"background",-111.25,65.25,-10.3600101470947,6.72747945785522,13.8865528106689,1542.27221679688,15.7082500457764,-32.7377510070801,48.4459991455078,7.93183326721191,-27.4320831298828,9.22408294677734,-27.8256664276123,247,43,9,55.5443153381348,111,29,105,30
"background",-92.5833333333333,-77.5833333333333,-26.6715831756592,7.98287487030029,28.8912696838379,734.960144042969,-10.6022500991821,-38.2330017089844,27.6307525634766,-29.3618755340576,-16.6071243286133,-16.4505825042725,-34.0801239013672,516,76,0,54.0525245666504,199,38,48,157
"background",19.4166666666667,3.91666666666667,24.9384174346924,11.1587505340576,76.4651489257812,63.5976943969727,32.4952507019043,17.9020004272461,14.5932502746582,24.7691249847412,24.7794589996338,25.8269996643066,24.3380832672119,1652,209,30,47.1584014892578,617,122,322,196
"background",86.5833333333333,-75.0833333333333,-48.471981048584,8.44200038909912,24.6589756011963,1006.99090576172,-27.0445003509521,-61.2794990539551,34.2350006103516,-56.6379585266113,-48.5087089538574,-34.204418182373,-56.7072067260742,39,27,0,185.847152709961,36,0,0,36
"background",79.5833333333333,18.0833333333333,27.6200313568115,11.3065204620361,43.7736740112305,369.980285644531,41.0439987182617,15.2145004272461,25.8294982910156,27.6009178161621,23.6548328399658,32.6509170532227,23.0963325500488,969,251,5,112.574630737305,646,20,188,34
"background",114.916666666667,4.75,27.1940784454346,7.74120759963989,88.3810882568359,39.5163879394531,31.815788269043,23.0568923950195,8.75889587402344,26.7948207855225,27.2502918243408,27.7079772949219,26.7043437957764,3792,396,240,19.6846904754639,1187,777,865,1041
"background",-116.416666666667,70.9166666666667,-14.1869792938232,6.54854154586792,14.8073301315308,1400.00830078125,10.5319995880127,-33.693000793457,44.2249984741211,2.95924997329712,-26.796667098999,4.01779174804688,-29.5850830078125,185,36,7,63.3277969360352,94,22,79,23
"background",-0.916666666666686,-74.25,-30.8381462097168,8.80737495422363,31.5744438171387,782.21044921875,-13.9352502822876,-41.8292503356934,27.8940010070801,-37.8816261291504,-20.291166305542,-20.1175842285156,-37.8816261291504,100,27,0,99.290153503418,52,2,3,52
"background",-66.4166666666667,77.75,-15.6434459686279,5.96147394180298,17.1336421966553,1140.60803222656,1.88190948963165,-32.9120597839355,34.7939682006836,-2.5938024520874,-26.430736541748,-1.02110552787781,-28.736307144165,156,26,6,47.9641189575195,70,22,60,23
"background",-63.9166666666667,55.4166666666667,-5.32768726348877,9.28504180908203,20.8320236206055,1249.18469238281,16.1630001068115,-28.4079990386963,44.5709991455078,8.83583354949951,-7.7292914390564,9.49741649627686,-21.2665004730225,723,103,37,34.8578453063965,271,125,258,130
"background",116.083333333333,61.5833333333333,-7.73234367370605,11.8351879119873,20.0554752349854,1802.01904296875,23.0440006256104,-35.9682502746582,59.0122528076172,13.8088750839233,-26.4202079772949,13.8088750839233,-30.2623748779297,321,55,8,58.1292152404785,150,32,150,38
"background",77.5833333333333,18.0833333333333,26.7270832061768,13.0609998703003,47.8394241333008,376.229919433594,41.1972503662109,13.8955001831055,27.3017501831055,26.0434589385986,23.140832901001,31.7821254730225,22.3171253204346,1006,232,2,114.880073547363,664,9,233,25
"background",27.4166666666667,-12.4166666666667,19.4969158172607,15.9103746414185,60.0759925842285,232.779312133789,31.6747493743896,5.19099998474121,26.4837493896484,20.4263744354248,16.3275833129883,21.831958770752,16.1655826568604,1202,267,0,110.328117370605,758,1,187,8
"background",20.0833333333333,2.41666666666667,24.8556671142578,10.4072494506836,82.4565200805664,56.5660095214844,31.6672496795654,19.0457496643066,12.6215000152588,24.3308753967285,25.0233345031738,25.6316242218018,24.2408332824707,1804,223,44,37.9160690307617,639,193,393,589
"background",155.416666666667,61.25,-9.30175018310547,7.71504211425781,17.4702606201172,1404.85668945312,15.3597497940063,-28.8012504577637,44.1609992980957,7.86654186248779,-20.8456249237061,8.57937526702881,-24.5130424499512,411,65,14,52.729133605957,179,50,172,60
"background",52.25,38.25,15.7781038284302,5.97579193115234,23.5791893005371,720.247131347656,29.0279998779297,3.68449997901917,25.3435001373291,13.4635000228882,21.5359172821045,24.9747505187988,7.31641674041748,474,76,11,56.3000373840332,215,45,78,127
"background",-12.5833333333333,8.25,26.1109580993652,8.87545776367188,73.0084686279297,92.0122146606445,32.8752517700195,20.7185001373291,12.1567516326904,25.0326671600342,26.6445007324219,27.3582496643066,25.0326671600342,2773,636,7,92.2551879882812,1571,44,320,1571
"background",37.25,-7.08333333333333,24.478271484375,10.0197916030884,64.8677139282227,179.026428222656,31.3920001983643,15.9455003738403,15.4464998245239,25.6218338012695,22.0200424194336,26.2925834655762,22.0200424194336,1073,247,6,84.6491394042969,546,33,383,33
"background",60.0833333333333,-76.0833333333333,-42.1513748168945,9.0275411605835,25.5444660186768,1048.19470214844,-20.5757503509521,-55.9162483215332,35.3404998779297,-51.0508728027344,-27.3642082214355,-27.3642082214355,-51.2089996337891,99,50,0,152.827133178711,75,0,0,73
"background",120.083333333333,-74.9166666666667,-38.3530426025391,8.4885835647583,25.663875579834,947.384948730469,-17.6977500915527,-50.7737503051758,33.076000213623,-45.9018745422363,-25.4129581451416,-24.8525829315186,-46.599666595459,44,26,0,156.492156982422,32,1,1,7
"background",53.25,47.5833333333333,8.852614402771,10.8143129348755,22.892765045166,1365.42028808594,33.3532485961914,-13.8857498168945,47.2389984130859,18.3334178924561,-6.73716688156128,25.3131256103516,-8.13208293914795,160,16,10,15.8350811004639,46,33,41,38
"background",21.25,43.25,10.0114269256592,10.7323541641235,34.9465713500977,748.86669921875,26.2077503204346,-4.50299978256226,30.710750579834,17.4676666259766,2.23291659355164,19.0800838470459,0.344041615724564,688,78,44,17.2412757873535,209,138,192,146
"background",-102.75,56.75,-2.85980200767517,11.0476455688477,21.7755184173584,1447.20227050781,21.4190006256104,-29.3152503967285,50.7342529296875,14.149374961853,-11.7491664886475,14.149374961853,-21.6020832061768,540,92,21,54.4307670593262,241,66,241,73
"background",-87.9166666666667,31.9166666666667,17.8892498016357,13.8455829620361,43.4102249145508,703.72216796875,33.2897491455078,1.39499998092651,31.8947486877441,10.550874710083,22.9762496948242,26.2901668548584,9.00179100036621,1508,177,74,21.9621143341064,464,272,362,433
"background",-63.5833333333333,-36.5833333333333,15.6194067001343,14.5876045227051,47.8356590270996,589.540771484375,31.6717510223389,1.1764999628067,30.4952507019043,21.7965831756592,8.36320877075195,22.9737091064453,8.36320877075195,654,93,17,43.6474418640137,234,75,212,75
"background",-113.25,67.0833333333333,-11.3808650970459,7.41018772125244,15.4259996414185,1522.86791992188,14.6350002288818,-33.4020004272461,48.0370025634766,6.81604146957397,-24.1391258239746,8.06591701507568,-28.265625,203,37,7,60.5574188232422,97,23,88,25
"background",59.9166666666667,56.75,1.5007187128067,9.35027027130127,22.9472789764404,1151.84643554688,22.4047508239746,-18.3419990539551,40.7467498779297,15.3799171447754,-10.788083076477,15.3799171447754,-13.0519580841064,550,91,20,48.1930847167969,233,70,233,80
"background",-46.25,71.75,-20.5460319519043,7.4470624923706,23.0610980987549,888.06396484375,-3.78574991226196,-36.078498840332,32.2927474975586,-27.6263751983643,-23.8020839691162,-8.59749984741211,-29.9663333892822,434,51,19,30.7808799743652,142,68,125,120
"background",21.75,-1.91666666666666,24.5243015289307,9.67160415649414,86.2669677734375,49.057918548584,30.2272491455078,19.0160007476807,11.2112483978271,24.3247089385986,23.9920425415039,25.1619987487793,23.9554996490479,2008,248,83,29.6990089416504,684,319,515,433
"background",93.25,22.75,17.5042190551758,8.76060390472412,47.6968727111816,296.600067138672,25.1317501068115,6.7645001411438,18.3672504425049,19.7815418243408,13.09850025177,19.9405422210693,13.09850025177,2499,478,8,91.6172637939453,1398,50,1136,50
"background",48.75,-76.25,-49.3176765441895,12.4091873168945,31.0371322631836,1102.50866699219,-24.7592506408691,-64.7409973144531,39.981746673584,-58.5497894287109,-33.746166229248,-33.746166229248,-58.5497894287109,86,48,0,166.98454284668,66,0,0,66
"background",-53.25,74.25,-16.7052707672119,5.23233366012573,15.985743522644,942.991943359375,-0.412000000476837,-33.1432495117188,32.7312507629395,-22.9920425415039,-21.5107917785645,-4.23887491226196,-27.5414581298828,197,27,4,48.8703079223633,73,15,64,42
"background",113.25,1.58333333333334,25.3952713012695,8.64799976348877,90.2501983642578,34.4441833496094,30.3950004577637,20.8127498626709,9.58225059509277,25.1950416564941,25.6145000457764,25.8263339996338,24.9503746032715,4024,402,218,17.1660137176514,1175,751,953,1118
"background",102.416666666667,38.4166666666667,6.60477066040039,14.4948749542236,33.733528137207,1049.884765625,26.8250007629395,-16.1437492370605,42.96875,17.6587505340576,-7.06866645812988,18.8593330383301,-7.06866645812988,155,38,1,91.686653137207,92,3,90,3
"background",101.583333333333,45.4166666666667,2.26391673088074,12.205207824707,25.6838207244873,1309.5439453125,25.0734996795654,-22.4475002288818,47.5209999084473,17.828540802002,-14.4738330841064,17.828540802002,-14.4738330841064,188,56,2,111.146095275879,132,6,132,6
"background",55.5833333333333,47.5833333333333,7.59205198287964,10.9293537139893,22.8887004852295,1385.30114746094,32.056999206543,-15.6929998397827,47.75,16.9164581298828,22.1054992675781,24.3201675415039,-9.5761251449585,188,20,11,18.3303031921387,56,37,43,46
"background",159.083333333333,54.9166666666667,-0.706239640712738,9.42064571380615,25.7078609466553,1049.62365722656,17.8649997711182,-18.7800006866455,36.6450004577637,7.73291683197021,-8.1140832901001,11.9807500839233,-13.5577507019043,744,88,42,24.9509925842285,245,136,213,164
"background",-133.25,56.75,5.81269693374634,5.79087924957275,28.1519546508789,565.676025390625,17.0118103027344,-3.55826759338379,20.5700778961182,6.04520988464355,11.3872699737549,12.9658794403076,-0.683858275413513,3334,517,153,38.5791015625,1238,497,534,937
"background",45.0833333333333,-18.5833333333333,26.0591144561768,12.8880624771118,65.2155609130859,187.633758544922,34.5675010681152,14.8052501678467,19.7622509002686,27.3617496490479,23.5299587249756,27.7045841217041,23.3212089538574,1413,344,3,107.671058654785,892,14,442,14
"background",-99.9166666666667,32.9166666666667,17.9868125915527,14.53125,39.1955223083496,831.685729980469,36.0402488708496,-1.03349995613098,37.0737495422363,23.7061672210693,8.47325038909912,28.0577087402344,7.51424980163574,625,93,23,44.423397064209,216,83,182,85
"background",29.0833333333333,4.58333333333334,24.5806255340576,12.647707939148,71.9764938354492,98.8710479736328,33.9754981994629,16.4034996032715,17.5719985961914,23.3592910766602,25.2330837249756,25.7877922058105,23.3424987792969,1459,209,10,63.6125526428223,589,47,254,585
"background",141.416666666667,43.9166666666667,7.71666669845581,7.19999980926514,22.4299068450928,915.81640625,24.3999996185303,-7.69999980926514,32.0999984741211,16.1499996185303,5.01666688919067,19.0499992370605,-3.2333333492279,1208,139,52,34.6651268005371,405,176,370,331
"background",128.75,41.0833333333333,0.918145775794983,12.1682081222534,28.8399143218994,1120.85388183594,20.226749420166,-21.9654998779297,42.1922492980957,14.1004581451416,-13.5541667938232,14.1004581451416,-13.5541667938232,853,185,12,88.5700073242188,499,45,499,45
"background",-118.25,49.0833333333333,6.47957277297974,11.2582702636719,33.2777252197266,813.571838378906,26.0242500305176,-7.80700016021729,33.8312492370605,-2.80329179763794,12.3149585723877,16.5687923431396,-3.4210000038147,592,67,33,24.1748657226562,190,108,140,168
"background",33.4166666666667,60.0833333333333,3.51055216789246,8.20939636230469,23.6967868804932,943.532897949219,21.8899993896484,-12.7534999847412,34.6435012817383,13.5437917709351,-2.85445833206177,15.2687501907349,-8.0491247177124,720,83,35,27.6267204284668,237,118,227,149
"background",-71.75,-1.91666666666666,26.2390098571777,8.67910385131836,84.2672424316406,48.4229583740234,31.2867488861084,20.9872493743896,10.2994995117188,26.2824993133545,26.5619163513184,26.6529998779297,25.5307502746582,2903,326,199,17.0091114044189,919,637,641,690
"background",-134.416666666667,57.5833333333333,5.31193923950195,5.96343851089478,26.916296005249,606.859802246094,17.112361907959,-5.04313182830811,22.1554946899414,5.75723457336426,8.13218879699707,12.9181318283081,-1.94322347640991,2813,437,134,38.5558471679688,1069,437,502,745
"background",119.583333333333,-73.75,-37.4316368103027,8.52768707275391,26.3761940002441,915.030944824219,-17.3874988555908,-49.7184982299805,32.3310012817383,-44.7479591369629,-25.0360832214355,-24.3740425109863,-45.48779296875,50,25,0,137.809951782227,33,0,1,10
"background",-68.75,-13.75,23.7019691467285,10.4890203475952,71.1011581420898,119.163917541504,30.3607501983643,15.6085004806519,14.7522497177124,24.5949993133545,22.0074996948242,24.7183742523193,22.0074996948242,2260,332,80,51.9543838500977,959,261,696,261
"background",39.75,38.0833333333333,15.5416145324707,12.6079797744751,31.4666538238525,1011.37774658203,37.8122482299805,-2.25550007820129,40.0677490234375,4.53558301925659,27.91233253479,28.0130004882812,3.23395824432373,569,83,2,71.0224990844727,241,8,14,241
"background",-111.75,24.9166666666667,22.1525840759277,16.9729995727539,60.3007431030273,441.753631591797,36.3434982299805,8.19624996185303,28.1472473144531,28.1831665039062,21.8461246490479,28.1831665039062,17.1967086791992,121,28,0,89.7698669433594,63,1,63,40
"background",43.75,30.4166666666667,23.5160522460938,14.9497289657593,38.0972175598145,944.064819335938,43.6199989318848,4.37900018692017,39.2409973144531,11.4194164276123,34.314998626709,34.314998626709,11.4194164276123,93,26,0,95.8818054199219,54,0,0,54
"background",-104.083333333333,53.4166666666667,0.643291592597961,11.858416557312,23.8100490570068,1394.85131835938,23.8852500915527,-25.9190006256104,49.8042526245117,16.57200050354,-17.6410427093506,16.57200050354,-17.6410427093506,444,76,14,59.5141067504883,209,50,209,50
"background",-62.75,-23.25,23.2321662902832,13.3237085342407,52.1797523498535,424.558441162109,35.0507507324219,9.51650047302246,25.5342502593994,27.8389167785645,17.6520843505859,27.8389167785645,17.6520843505859,801,145,5,81.401611328125,409,25,409,25
"background",-7.91666666666669,43.4166666666667,12.0184898376465,8.41477108001709,44.398681640625,387.714324951172,22.7232494354248,3.77049994468689,18.9527492523193,8.47500038146973,16.7845840454102,17.1620826721191,7.69670820236206,1359,182,39,41.0931777954102,504,147,179,495
